"AL011851,",,,"UNNAMED,","14,",,,,,,,,,,,,,,
"18710907,","0600,",",","TS, 30.7N,","81.1W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18710907,","1200,",",","TS, 31.3N,","80.3W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18710907,","1800,",",","TS, 31.7N,","79.3W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18710908,","0000,",",","TS, 31.9N,","78.3W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18710908,","0600,",",","TS, 32.2N,","77.0W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18710908,","1200,",",","TS, 32.4N,","75.9W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18710908,","1800,",",","TS, 32.7N,","75.0W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"AL071871,",,,"UNNAMED,","33,",,,,,,,,,,,,,,
"18710930,","0000,",",","TS, 21.1N,","92.1W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18710930,","0600,",",","TS, 21.2N,","92.6W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18710930,","1200,",",","TS, 21.7N,","93.1W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18710930,","1800,",",","TS, 22.2N,","93.8W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711001,","0000,",",","TS, 22.9N,","94.3W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711001,","0600,",",","TS, 23.4N,","94.8W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711001,","1200,",",","TS, 24.0N,","95.1W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711001,","1800,",",","TS, 24.9N,","95.4W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711002,","0000,",",","HU, 25.9N,","95.4W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711002,","0600,",",","HU, 26.8N,","95.1W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711002,","1200,",",","HU, 27.5N,","94.8W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711002,","1800,",",","HU, 27.8N,","94.0W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711003,","0000,",",","HU, 27.9N,","93.1W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711003,","0600,",",","HU, 28.0N,","92.3W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711003,","1200,",",","HU, 28.1N,","91.6W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711003,","1800,",",","HU, 28.3N,","90.8W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711004,","0000,",",","HU, 28.4N,","90.1W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711004,","0600,",",","HU, 28.5N,","89.3W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711004,","1200,",",","HU, 28.7N,","88.6W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711004,","1800,",",","HU, 28.9N,","87.5W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711005,","0000,",",","TS, 29.1N,","86.5W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711005,","0600,",",","TS, 29.4N,","85.3W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711005,","1200,",",","TS, 29.8N,","84.4W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711005,","1600,","L,","TS, 30.0N,","83.9W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711005,","1800,",",","TS, 30.2N,","83.6W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711006,","0000,",",","TS, 30.8N,","83.1W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711006,","0600,",",","TS, 31.3N,","82.6W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711006,","1200,",",","TS, 31.8N,","82.1W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711006,","1800,",",","TS, 32.2N,","80.8W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711007,","0000,",",","TS, 32.9N,","79.3W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711007,","0600,",",","TS, 33.7N,","77.5W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711007,","1200,",",","TS, 34.0N,","75.0W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711007,","1800,",",","TS, 34.5N,","72.0W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"AL081871,",,,"UNNAMED,","14,",,,,,,,,,,,,,,
"18711010,","0000,",",","HU, 22.7N,","58.0W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711010,","0600,",",","HU, 23.2N,","60.0W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711010,","1200,",",","HU, 23.5N,","62.0W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711010,","1800,",",","HU, 24.4N,","64.1W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711011,","0000,",",","HU, 25.9N,","66.1W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711011,","0600,",",","HU, 27.7N,","67.9W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711011,","1200,",",","HU, 29.5N,","69.0W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711011,","1800,",",","HU, 31.2N,","69.5W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711012,","0000,",",","HU, 33.3N,","69.8W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711012,","0600,",",","HU, 35.5N,","69.6W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711012,","1200,",",","HU, 38.0N,","68.6W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711012,","1800,",",","HU, 41.5N,","66.0W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711013,","0000,",",","HU, 45.0N,","63.0W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18711013,","0600,",",","TS, 49.0N,","60.0W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"AL011872,",,,"UNNAMED,","22,",,,,,,,,,,,,,,
"18720709,","0000,",",","TS, 23.5N,","92.0W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720709,","0600,",",","TS, 24.1N,","91.8W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720709,","1200,",",","TS, 24.6N,","91.6W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720709,","1800,",",","TS, 25.1N,","91.2W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720710,","0000,",",","TS, 25.7N,","90.8W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720710,","0600,",",","TS, 26.3N,","90.4W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720710,","1200,",",","TS, 27.0N,","90.0W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720710,","1800,",",","TS, 27.7N,","89.6W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720711,","0000,",",","TS, 28.4N,","89.3W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720711,","0500,","L,","TS, 29.1N,","89.1W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720711,","0600,",",","TS, 29.2N,","89.1W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720711,","0800,","L,","TS, 30.2N,","89.0W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720711,","1200,",",","TS, 30.0N,","89.0W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720711,","1800,",",","TS, 30.5N,","89.0W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720712,","0000,",",","TS, 30.9N,","89.0W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720712,","0600,",",","TS, 31.3N,","89.1W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720712,","1200,",",","TS, 31.6N,","89.3W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720712,","1800,",",","TS, 32.0N,","89.5W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720713,","0000,",",","TD, 32.5N,","89.5W,","30,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720713,","0600,",",","TD, 33.0N,","89.4W,","30,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720713,","1200,",",","TD, 33.5N,","89.0W,","30,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720713,","1800,",",","TD, 34.2N,","88.5W,","30,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"AL021872,",,,"UNNAMED,","56,",,,,,,,,,,,,,,
"18720820,","0000,",",","TS, 14.3N,","29.7W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720820,","0600,",",","TS, 14.4N,","30.4W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720820,","1200,",",","TS, 14.5N,","31.0W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720820,","1800,",",","TS, 14.7N,","32.0W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720821,","0000,",",","TS, 15.0N,","33.4W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720821,","0600,",",","TS, 15.3N,","34.8W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720821,","1200,",",","TS, 15.4N,","35.8W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720821,","1800,",",","TS, 15.6N,","36.8W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720822,","0000,",",","TS, 15.9N,","37.8W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720822,","0600,",",","TS, 16.1N,","38.9W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720822,","1200,",",","TS, 16.2N,","40.2W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720822,","1800,",",","TS, 16.5N,","41.4W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720823,","0000,",",","TS, 16.7N,","42.2W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720823,","0600,",",","TS, 17.0N,","43.5W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720823,","1200,",",","TS, 17.2N,","44.7W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720823,","1800,",",","TS, 17.7N,","45.5W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720824,","0000,",",","HU, 18.1N,","46.7W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720824,","0600,",",","HU, 18.5N,","47.7W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720824,","1200,",",","HU, 19.0N,","48.9W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720824,","1800,",",","HU, 19.4N,","49.8W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720825,","0000,",",","HU, 19.7N,","50.5W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720825,","0600,",",","HU, 20.0N,","51.4W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720825,","1200,",",","HU, 20.5N,","52.5W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720825,","1800,",",","HU, 20.9N,","53.3W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720826,","0000,",",","HU, 21.2N,","54.2W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720826,","0600,",",","HU, 21.6N,","54.9W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720826,","1200,",",","HU, 22.0N,","55.7W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720826,","1800,",",","HU, 22.2N,","56.2W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720827,","0000,",",","HU, 22.7N,","56.9W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720827,","0600,",",","HU, 23.1N,","57.6W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720827,","1200,",",","HU, 23.7N,","58.4W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720827,","1800,",",","HU, 24.0N,","58.9W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720828,","0000,",",","HU, 24.5N,","59.4W,","80,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720828,","0600,",",","HU, 25.0N,","60.0W,","80,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720828,","1200,",",","HU, 25.8N,","60.8W,","80,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720828,","1800,",",","HU, 26.8N,","61.4W,","80,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720829,","0000,",",","HU, 27.9N,","61.8W,","90,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720829,","0600,",",","HU, 28.9N,","62.0W,","90,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720829,","1200,",",","HU, 30.0N,","62.2W,","90,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720829,","1800,",",","HU, 30.9N,","62.2W,","90,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720830,","0000,",",","HU, 31.9N,","62.3W,","90,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720830,","0600,",",","HU, 33.0N,","62.2W,","90,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720830,","1200,",",","HU, 34.5N,","62.0W,","90,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720830,","1800,",",","HU, 35.7N,","61.9W,","90,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720831,","0000,",",","HU, 37.0N,","61.7W,","90,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720831,","0600,",",","HU, 38.3N,","61.2W,","90,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720831,","1200,",",","HU, 39.5N,","60.5W,","80,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720831,","1800,",",","HU, 40.5N,","59.4W,","80,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720901,","0000,",",","HU, 41.9N,","57.7W,","80,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720901,","0600,",",","HU, 43.0N,","56.5W,","80,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720901,","1200,",",","HU, 44.2N,","55.9W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720901,","1800,",",","HU, 44.9N,","56.2W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720902,","0000,",",","EX, 45.4N,","56.8W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720902,","0600,",",","EX, 45.7N,","57.6W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720902,","1200,",",","EX, 46.5N,","58.5W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720902,","1800,",",","EX, 47.5N,","59.6W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"AL031872,",,,"UNNAMED,","48,",,,,,,,,,,,,,,
"18720909,","0000,",",","TS, 12.5N,","59.4W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720909,","0600,",",","TS, 12.8N,","59.7W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720909,","1200,",",","TS, 13.3N,","60.0W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720909,","1800,",",","TS, 13.9N,","60.3W,","40,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720910,","0000,",",","TS, 14.4N,","60.6W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720910,","0600,",",","TS, 15.2N,","61.0W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720910,","1200,",",","TS, 16.0N,","61.5W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720910,","1800,",",","TS, 16.9N,","62.1W,","50,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720911,","0000,",",","TS, 17.7N,","62.7W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720911,","0600,",",","TS, 18.7N,","63.1W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720911,","1200,",",","TS, 19.7N,","63.5W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720911,","1800,",",","TS, 20.9N,","63.7W,","60,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720912,","0000,",",","HU, 21.6N,","63.8W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720912,","0600,",",","HU, 22.5N,","63.8W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720912,","1200,",",","HU, 23.2N,","63.7W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720912,","1800,",",","HU, 24.0N,","63.6W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720913,","0000,",",","HU, 24.7N,","63.5W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720913,","0600,",",","HU, 25.4N,","63.3W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720913,","1200,",",","HU, 26.1N,","63.2W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720913,","1800,",",","HU, 26.8N,","63.1W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720914,","0000,",",","HU, 27.4N,","63.0W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720914,","0600,",",","HU, 28.1N,","62.8W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720914,","1200,",",","HU, 28.7N,","62.7W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720914,","1800,",",","HU, 29.6N,","62.5W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720915,","0000,",",","HU, 30.3N,","62.4W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720915,","0600,",",","HU, 31.0N,","62.3W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720915,","1200,",",","HU, 31.7N,","62.2W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720915,","1800,",",","HU, 32.2N,","62.1W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720916,","0000,",",","HU, 32.8N,","61.9W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720916,","0600,",",","HU, 33.5N,","61.8W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720916,","1200,",",","HU, 34.0N,","61.7W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
"18720916,","1800,",",","HU, 34.5N,","61.5W,","70,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,","-999,"
